,moverscore,number of Unique sentences,title,source
20527,0.5692734618608367,1,david-copperfield-chapter-14-source-stable-24,sparknotes
20528,0.5509066157128903,1,david-copperfield-chapter-14-source-stable-28,sparknotes
20529,0.5618135785394829,1,david-copperfield-chapter-14-source-stable-34,sparknotes
20530,0.6022618937882853,1,david-copperfield-chapter-14-source-stable-37,sparknotes
20531,0.5777516279816182,1,david-copperfield-chapter-14-source-stable-43,sparknotes
20532,0.5723554528199357,1,david-copperfield-chapter-15-source-stable-1,sparknotes
20533,0.5498762721016893,1,david-copperfield-chapter-15-source-stable-19,sparknotes
20534,0.5850855111908813,1,david-copperfield-chapter-15-source-stable-5,sparknotes
20535,0.5778524477627379,1,david-copperfield-chapter-15-source-stable-11,sparknotes
20536,0.5785459283303325,1,david-copperfield-chapter-15-source-stable-18,sparknotes
20537,0.529707764937634,1,david-copperfield-chapter-15-source-stable-21,sparknotes
20538,0.531272839643289,1,david-copperfield-chapter-15-source-stable-22,sparknotes
20539,0.5338456868934243,2,david-copperfield-chapter-16-source-stable-7,sparknotes
20540,0.5866799630116297,3,david-copperfield-chapter-16-source-stable-3,sparknotes
20541,0.5669215348847463,1,david-copperfield-chapter-16-source-stable-16,sparknotes
20542,0.7235745202188378,1,david-copperfield-chapter-16-source-stable-22,sparknotes
20543,0.5612768674918426,1,david-copperfield-chapter-16-source-stable-29,sparknotes
20544,0.546593220750368,1,david-copperfield-chapter-16-source-stable-27,sparknotes
20545,0.5371117662159097,1,david-copperfield-chapter-16-source-stable-23,sparknotes
20546,0.5526789013299509,1,david-copperfield-chapter-16-source-stable-32,sparknotes
20547,0.5106451771823678,1,david-copperfield-chapter-16-source-stable-47,sparknotes
20548,0.5419300996572909,1,david-copperfield-chapter-16-source-stable-39,sparknotes
20549,0.5219162730334038,1,david-copperfield-chapter-16-source-stable-11,sparknotes
20550,0.5947704597752008,1,david-copperfield-chapter-17-source-stable-1,sparknotes
20551,0.5943872952944358,1,david-copperfield-chapter-17-source-stable-10,sparknotes
20552,0.5944342338795902,1,david-copperfield-chapter-17-source-stable-3,sparknotes
20553,0.570159098275623,1,david-copperfield-chapter-17-source-stable-4,sparknotes
20554,0.5368310856080183,1,david-copperfield-chapter-17-source-stable-7,sparknotes
20555,0.546034022768281,1,david-copperfield-chapter-17-source-stable-22,sparknotes
20556,0.5663018878567779,1,david-copperfield-chapter-17-source-stable-20,sparknotes
20557,0.5269397341352874,1,david-copperfield-chapter-17-source-stable-28,sparknotes
20558,0.530189608394246,1,david-copperfield-chapter-17-source-stable-11,sparknotes
20559,0.5530261742204139,1,david-copperfield-chapter-17-source-stable-40,sparknotes
20560,0.5446095232925834,1,david-copperfield-chapter-17-source-stable-39,sparknotes
20561,0.5356691767466729,1,david-copperfield-chapter-18-source-stable-14,sparknotes
20562,0.5654411819664141,1,david-copperfield-chapter-18-source-stable-8,sparknotes
20563,0.5429398304784252,1,david-copperfield-chapter-18-source-stable-1,sparknotes
20564,0.5565807214504125,1,david-copperfield-chapter-19-source-stable-6,sparknotes
20565,0.5749175976185305,1,david-copperfield-chapter-19-source-stable-13,sparknotes
20566,0.604146061722003,2,david-copperfield-chapter-19-source-stable-22,sparknotes
20567,0.5717270559661851,1,david-copperfield-chapter-19-source-stable-34,sparknotes
20568,0.5650100462126808,2,david-copperfield-chapter-19-source-stable-44,sparknotes
20569,0.7043847313847613,1,david-copperfield-chapter-19-source-stable-41,sparknotes
20570,0.5698453302318108,3,david-copperfield-chapter-20-source-stable-12,sparknotes
20571,0.56555495938308,1,david-copperfield-chapter-20-source-stable-17,sparknotes
20572,0.5416689849166912,1,david-copperfield-chapter-21-source-stable-0,sparknotes
20573,0.5972210095482585,1,david-copperfield-chapter-21-source-stable-56,sparknotes
20574,0.5887101340972716,1,david-copperfield-chapter-21-source-stable-12,sparknotes
20575,0.5163093718018711,1,david-copperfield-chapter-21-source-stable-44,sparknotes
20576,0.61833945258477,1,david-copperfield-chapter-21-source-stable-32,sparknotes
20577,0.505038164296433,1,david-copperfield-chapter-21-source-stable-8,sparknotes
20578,0.5443008508450075,1,david-copperfield-chapter-21-source-stable-38,sparknotes
20579,0.5535680678456593,1,david-copperfield-chapter-21-source-stable-43,sparknotes
20580,0.5412769615568899,1,david-copperfield-chapter-22-source-stable-6,sparknotes
20581,0.538096160069429,1,david-copperfield-chapter-22-source-stable-83,sparknotes
20582,0.6288550725126263,1,david-copperfield-chapter-22-source-stable-16,sparknotes
20583,0.6101211089466256,1,david-copperfield-chapter-22-source-stable-43,sparknotes
20584,0.5563140127175403,1,david-copperfield-chapter-22-source-stable-66,sparknotes
20585,0.6967603238993625,1,david-copperfield-chapter-22-source-stable-78,sparknotes
20586,0.6018934352260229,1,david-copperfield-chapter-23-source-stable-0,sparknotes
20587,0.5575523211954653,1,david-copperfield-chapter-23-source-stable-8,sparknotes
20588,0.5667626411045906,1,david-copperfield-chapter-23-source-stable-4,sparknotes
20589,0.6046644424489087,1,david-copperfield-chapter-23-source-stable-34,sparknotes
20590,0.6475691527662463,1,david-copperfield-chapter-23-source-stable-10,sparknotes
20591,0.5649815140992327,1,david-copperfield-chapter-23-source-stable-7,sparknotes
20592,0.5718729713181578,1,david-copperfield-chapter-23-source-stable-24,sparknotes
20593,0.5810114444586845,1,david-copperfield-chapter-23-source-stable-3,sparknotes
20594,0.5511049215421062,1,david-copperfield-chapter-23-source-stable-31,sparknotes
20595,0.5572786741359372,1,david-copperfield-chapter-23-source-stable-39,sparknotes
20596,0.5688984128355656,4,david-copperfield-chapter-24-source-stable-2,sparknotes
20597,0.5679450977513643,1,david-copperfield-chapter-25-source-stable-11,sparknotes
20598,0.5053006913362899,1,david-copperfield-chapter-25-source-stable-7,sparknotes
20599,0.5306322742421882,1,david-copperfield-chapter-25-source-stable-49,sparknotes
20600,0.5371689759720782,1,david-copperfield-chapter-25-source-stable-16,sparknotes
20601,0.5602751435088265,1,david-copperfield-chapter-25-source-stable-24,sparknotes
20602,0.5499560551761731,1,david-copperfield-chapter-25-source-stable-31,sparknotes
20603,0.5510161831087774,1,david-copperfield-chapter-25-source-stable-12,sparknotes
20604,0.5691522686782602,1,david-copperfield-chapter-25-source-stable-57,sparknotes
20605,0.5525269661736999,1,david-copperfield-chapter-26-source-stable-6,sparknotes
20606,0.5120194634377002,1,david-copperfield-chapter-26-source-stable-23,sparknotes
20607,0.5710763225258677,1,david-copperfield-chapter-26-source-stable-25,sparknotes
20608,0.5065751252916731,1,david-copperfield-chapter-26-source-stable-39,sparknotes
20609,0.5259487719734248,1,david-copperfield-chapter-26-source-stable-24,sparknotes
20610,0.6346250203504147,1,david-copperfield-chapter-26-source-stable-49,sparknotes
20611,0.6557301291142315,1,david-copperfield-chapter-26-source-stable-50,sparknotes
20612,0.5595099201504103,1,david-copperfield-chapter-27-source-stable-32,sparknotes
20613,0.5312114568443067,1,david-copperfield-chapter-27-source-stable-4,sparknotes
20614,0.5728315753819777,1,david-copperfield-chapter-27-source-stable-33,sparknotes
20615,0.7605262322813332,1,david-copperfield-chapter-27-source-stable-31,sparknotes
20616,0.5453651604726079,1,david-copperfield-chapter-28-source-stable-57,sparknotes
20617,0.5708558733903762,1,david-copperfield-chapter-28-source-stable-1,sparknotes
20618,0.5877300331683813,1,david-copperfield-chapter-28-source-stable-9,sparknotes
20619,0.5489728651714194,1,david-copperfield-chapter-28-source-stable-10,sparknotes
20620,0.5533858963412538,1,david-copperfield-chapter-28-source-stable-44,sparknotes
20621,0.565234366827984,2,david-copperfield-chapter-28-source-stable-46,sparknotes
20622,0.5533391360342237,1,david-copperfield-chapter-28-source-stable-22,sparknotes
20623,0.5858206049678636,1,david-copperfield-chapter-28-source-stable-37,sparknotes
20624,0.5581843558092076,1,david-copperfield-chapter-28-source-stable-29,sparknotes
20625,0.6034440229023885,1,david-copperfield-chapter-28-source-stable-43,sparknotes
20626,0.5778557216134086,1,david-copperfield-chapter-28-source-stable-47,sparknotes
20627,0.6101152813765071,1,david-copperfield-chapter-28-source-stable-48,sparknotes
20628,0.588031841247145,1,david-copperfield-chapter-28-source-stable-53,sparknotes
20629,0.5501472659233935,1,david-copperfield-chapter-28-source-stable-33,sparknotes
20630,0.5452490235490812,1,david-copperfield-chapter-29-source-stable-2,sparknotes
20631,0.602791251336112,1,david-copperfield-chapter-29-source-stable-5,sparknotes
20632,0.5449002264026346,1,david-copperfield-chapter-29-source-stable-1,sparknotes
20633,0.5931532857694599,1,david-copperfield-chapter-29-source-stable-14,sparknotes
20634,0.5377943987782666,1,david-copperfield-chapter-29-source-stable-16,sparknotes
20635,0.5531303568403216,1,david-copperfield-chapter-29-source-stable-23,sparknotes
20636,0.5248156875592559,1,david-copperfield-chapter-29-source-stable-11,sparknotes
20637,0.5733615992893835,2,david-copperfield-chapter-30-source-stable-15,sparknotes
20638,0.5565492389438731,1,david-copperfield-chapter-30-source-stable-17,sparknotes
20639,0.626673448584492,1,david-copperfield-chapter-30-source-stable-19,sparknotes
20640,0.6059854360103067,1,david-copperfield-chapter-30-source-stable-33,sparknotes
20641,0.5448956060610755,1,david-copperfield-chapter-30-source-stable-16,sparknotes
20642,0.581113238529512,1,david-copperfield-chapter-30-source-stable-35,sparknotes
20643,0.5571825909584402,1,david-copperfield-chapter-31-source-stable-1,sparknotes
20644,0.5861426000700595,1,david-copperfield-chapter-31-source-stable-34,sparknotes
20645,0.5846796112385341,1,david-copperfield-chapter-31-source-stable-17,sparknotes
20646,0.5372570260412972,1,david-copperfield-chapter-31-source-stable-18,sparknotes
20647,0.5859060401772018,1,david-copperfield-chapter-31-source-stable-22,sparknotes
20648,0.5458637158637815,1,david-copperfield-chapter-31-source-stable-31,sparknotes
20649,0.5570900682657679,3,david-copperfield-chapter-32-source-stable-36,sparknotes
20650,0.5461232025767625,1,david-copperfield-chapter-32-source-stable-26,sparknotes
20651,0.5782392128252571,1,david-copperfield-chapter-32-source-stable-8,sparknotes
20652,0.5623966691369461,1,david-copperfield-chapter-32-source-stable-32,sparknotes
20653,0.5511941265196388,1,david-copperfield-chapter-32-source-stable-23,sparknotes
20654,0.5718315495693247,1,david-copperfield-chapter-32-source-stable-21,sparknotes
20655,0.5693705692105777,1,david-copperfield-chapter-32-source-stable-22,sparknotes
20656,0.5593098709870217,1,david-copperfield-chapter-32-source-stable-17,sparknotes
20657,0.5503340344783318,1,david-copperfield-chapter-32-source-stable-20,sparknotes
20658,0.6063563588249378,1,david-copperfield-chapter-32-source-stable-53,sparknotes
20659,0.5086260625568982,1,david-copperfield-chapter-32-source-stable-43,sparknotes
20660,0.5708557853291105,1,david-copperfield-chapter-32-source-stable-37,sparknotes
20661,0.609542537805869,1,david-copperfield-chapter-33-source-stable-3,sparknotes
20662,0.547160340551631,1,david-copperfield-chapter-33-source-stable-9,sparknotes
20663,0.5769545912613648,1,david-copperfield-chapter-33-source-stable-5,sparknotes
20664,0.6704582368122922,1,david-copperfield-chapter-33-source-stable-17,sparknotes
20665,0.5576303352654897,1,david-copperfield-chapter-33-source-stable-22,sparknotes
20666,0.5566823242614705,1,david-copperfield-chapter-33-source-stable-23,sparknotes
20667,0.5276366808860233,1,david-copperfield-chapter-33-source-stable-48,sparknotes
20668,0.5696316637246803,1,david-copperfield-chapter-33-source-stable-38,sparknotes
20669,0.6767814152105021,1,david-copperfield-chapter-33-source-stable-49,sparknotes
20670,0.5388011851192249,1,david-copperfield-chapter-33-source-stable-51,sparknotes
20671,0.5232957754683203,1,david-copperfield-chapter-33-source-stable-0,sparknotes
20672,0.5400425780956822,1,david-copperfield-chapter-33-source-stable-50,sparknotes
20673,0.5110297464649445,1,david-copperfield-chapter-34-source-stable-17,sparknotes
20674,0.597237497562688,1,david-copperfield-chapter-34-source-stable-11,sparknotes
20675,0.5177920537714065,1,david-copperfield-chapter-34-source-stable-14,sparknotes
20676,0.5329148762818656,1,david-copperfield-chapter-34-source-stable-13,sparknotes
20677,0.5333036934063893,1,david-copperfield-chapter-34-source-stable-1,sparknotes
20678,0.56670674515175,1,david-copperfield-chapter-35-source-stable-2,sparknotes
20679,0.573057517598246,1,david-copperfield-chapter-35-source-stable-16,sparknotes
20680,0.63608308739121,1,david-copperfield-chapter-35-source-stable-14,sparknotes
20681,0.5938594915255888,2,david-copperfield-chapter-35-source-stable-41,sparknotes
20682,0.5978559382771558,2,david-copperfield-chapter-35-source-stable-36,sparknotes
20683,0.5707904991745576,1,david-copperfield-chapter-35-source-stable-40,sparknotes
20684,0.6140099721713943,1,david-copperfield-chapter-35-source-stable-49,sparknotes
20685,0.5733991479510299,1,david-copperfield-chapter-35-source-stable-58,sparknotes
20686,0.5724234998499209,1,david-copperfield-chapter-36-source-stable-1,sparknotes
20687,0.548247852307714,1,david-copperfield-chapter-36-source-stable-28,sparknotes
20688,0.5333088359671905,1,david-copperfield-chapter-36-source-stable-15,sparknotes
20689,0.5687723665930067,1,david-copperfield-chapter-36-source-stable-18,sparknotes
20690,0.6058391423449461,2,david-copperfield-chapter-36-source-stable-19,sparknotes
20691,0.5450545542943466,1,david-copperfield-chapter-36-source-stable-6,sparknotes
20692,0.5644370451337775,1,david-copperfield-chapter-36-source-stable-22,sparknotes
20693,0.5628438721329383,1,david-copperfield-chapter-36-source-stable-26,sparknotes
20694,0.5935725753484676,1,david-copperfield-chapter-36-source-stable-31,sparknotes
20695,0.522737110668257,1,david-copperfield-chapter-36-source-stable-14,sparknotes
20696,0.5342547739111969,1,david-copperfield-chapter-37-source-stable-15,sparknotes
20697,0.5500999428377024,1,david-copperfield-chapter-37-source-stable-10,sparknotes
20698,0.5680403953425157,1,david-copperfield-chapter-37-source-stable-7,sparknotes
20699,0.5190140752725769,1,david-copperfield-chapter-37-source-stable-20,sparknotes
20700,0.48485408262186475,1,david-copperfield-chapter-38-source-stable-2,sparknotes
20701,0.5587418661542235,1,david-copperfield-chapter-38-source-stable-40,sparknotes
20702,0.6031627470249946,2,david-copperfield-chapter-38-source-stable-8,sparknotes
20703,0.5953054830554393,1,david-copperfield-chapter-38-source-stable-19,sparknotes
20704,0.5289354735448257,1,david-copperfield-chapter-38-source-stable-20,sparknotes
20705,0.5395003519538251,1,david-copperfield-chapter-38-source-stable-37,sparknotes
20706,0.5611250234007897,2,david-copperfield-chapter-38-source-stable-38,sparknotes
20707,0.5682518035011994,1,david-copperfield-chapter-39-source-stable-27,sparknotes
20708,0.6199685969197454,1,david-copperfield-chapter-39-source-stable-24,sparknotes
20709,0.5432660277819571,1,david-copperfield-chapter-39-source-stable-52,sparknotes
20710,0.5968086856781052,1,david-copperfield-chapter-39-source-stable-5,sparknotes
20711,0.6055767106880179,1,david-copperfield-chapter-39-source-stable-22,sparknotes
20712,0.5688801381006795,1,david-copperfield-chapter-39-source-stable-43,sparknotes
20713,0.5761373955517638,1,david-copperfield-chapter-39-source-stable-44,sparknotes
20714,0.5611116899961055,1,david-copperfield-chapter-39-source-stable-39,sparknotes
20715,0.5476979289619225,1,david-copperfield-chapter-39-source-stable-45,sparknotes
20716,0.6058747606467991,2,david-copperfield-chapter-39-source-stable-47,sparknotes
20717,0.5506791787856635,1,david-copperfield-chapter-39-source-stable-56,sparknotes
20718,0.5402953075020395,1,david-copperfield-chapter-40-source-stable-10,sparknotes
20719,0.5451096473379907,1,david-copperfield-chapter-40-source-stable-23,sparknotes
20720,0.5540578642602948,1,david-copperfield-chapter-40-source-stable-19,sparknotes
20721,0.5752169148540127,1,david-copperfield-chapter-40-source-stable-21,sparknotes
20722,0.6312340619269784,1,david-copperfield-chapter-40-source-stable-11,sparknotes
20723,0.5770477240088392,1,david-copperfield-chapter-41-source-stable-33,sparknotes
20724,0.5772567227896478,2,david-copperfield-chapter-41-source-stable-40,sparknotes
20725,0.5415978653201298,1,david-copperfield-chapter-41-source-stable-37,sparknotes
20726,0.5752264884176415,1,david-copperfield-chapter-41-source-stable-42,sparknotes
20727,0.5475299221808837,1,david-copperfield-chapter-42-source-stable-0,sparknotes
20728,0.5670060317465274,1,david-copperfield-chapter-42-source-stable-26,sparknotes
20729,0.5672760522178236,2,david-copperfield-chapter-42-source-stable-11,sparknotes
20730,0.5722851867327396,1,david-copperfield-chapter-42-source-stable-16,sparknotes
20731,0.6007426117186329,1,david-copperfield-chapter-42-source-stable-19,sparknotes
20732,0.5785184691214149,2,david-copperfield-chapter-42-source-stable-27,sparknotes
20733,0.5447601919310818,1,david-copperfield-chapter-42-source-stable-24,sparknotes
20734,0.5425886389027879,1,david-copperfield-chapter-42-source-stable-32,sparknotes
20735,0.6168117207285579,1,david-copperfield-chapter-42-source-stable-42,sparknotes
20736,0.540995131169304,1,david-copperfield-chapter-42-source-stable-25,sparknotes
20737,0.553865865370878,1,david-copperfield-chapter-42-source-stable-46,sparknotes
20738,0.5812479659633972,1,david-copperfield-chapter-42-source-stable-47,sparknotes
20739,0.580673148914951,1,david-copperfield-chapter-42-source-stable-51,sparknotes
20740,0.5319162946995333,1,david-copperfield-chapter-43-source-stable-22,sparknotes
20741,0.5703771415069818,1,david-copperfield-chapter-44-source-stable-0,sparknotes
20742,0.5675846020536776,1,david-copperfield-chapter-44-source-stable-28,sparknotes
20743,0.5759668633869712,2,david-copperfield-chapter-44-source-stable-35,sparknotes
20744,0.5086179913781795,1,david-copperfield-chapter-44-source-stable-37,sparknotes
20745,0.5540281849664381,1,david-copperfield-chapter-44-source-stable-33,sparknotes
20746,0.6008225590809695,1,david-copperfield-chapter-44-source-stable-26,sparknotes
20747,0.5382655024587499,1,david-copperfield-chapter-44-source-stable-19,sparknotes
20748,0.5567104716687855,1,david-copperfield-chapter-44-source-stable-38,sparknotes
20749,0.6109161642670214,1,david-copperfield-chapter-45-source-stable-42,sparknotes
20750,0.5539962603990378,1,david-copperfield-chapter-45-source-stable-18,sparknotes
20751,0.5817256587888835,1,david-copperfield-chapter-45-source-stable-11,sparknotes
20752,0.5486358225330448,1,david-copperfield-chapter-45-source-stable-26,sparknotes
20753,0.5668726807638845,1,david-copperfield-chapter-45-source-stable-19,sparknotes
20754,0.5686508018392299,1,david-copperfield-chapter-45-source-stable-7,sparknotes
20755,0.5680849258314424,1,david-copperfield-chapter-45-source-stable-4,sparknotes
20756,0.5357581880761174,1,david-copperfield-chapter-45-source-stable-41,sparknotes
20757,0.5429119131922837,1,david-copperfield-chapter-46-source-stable-3,sparknotes
20758,0.5201649782116083,1,david-copperfield-chapter-46-source-stable-14,sparknotes
20759,0.5761185192957683,1,david-copperfield-chapter-46-source-stable-12,sparknotes
20760,0.5386792816145367,1,david-copperfield-chapter-46-source-stable-31,sparknotes
20761,0.5533344623712618,1,david-copperfield-chapter-46-source-stable-18,sparknotes
20762,0.5191525673639045,1,david-copperfield-chapter-46-source-stable-22,sparknotes
20763,0.5167546000769334,1,david-copperfield-chapter-46-source-stable-32,sparknotes
20764,0.6080677550305978,1,david-copperfield-chapter-46-source-stable-26,sparknotes
20765,0.620435580015487,1,david-copperfield-chapter-46-source-stable-33,sparknotes
20766,0.6089929920120687,1,david-copperfield-chapter-47-source-stable-2,sparknotes
20767,0.5877217932020846,1,david-copperfield-chapter-47-source-stable-20,sparknotes
20768,0.5349627520702052,1,david-copperfield-chapter-47-source-stable-33,sparknotes
20769,0.5614886899006074,1,david-copperfield-chapter-47-source-stable-24,sparknotes
20770,0.557964342990942,1,david-copperfield-chapter-47-source-stable-25,sparknotes
20771,0.5508147763122806,1,david-copperfield-chapter-47-source-stable-32,sparknotes
20772,0.5295308753877165,1,david-copperfield-chapter-48-source-stable-23,sparknotes
20773,0.5550452422161216,1,david-copperfield-chapter-48-source-stable-13,sparknotes
20774,0.5717487775757787,1,david-copperfield-chapter-48-source-stable-18,sparknotes
20775,0.49871299058726853,1,david-copperfield-chapter-48-source-stable-9,sparknotes
20776,0.5649456970381277,1,david-copperfield-chapter-48-source-stable-24,sparknotes
20777,0.5388052630080027,1,david-copperfield-chapter-48-source-stable-12,sparknotes
20778,0.5214845173995818,1,david-copperfield-chapter-49-source-stable-7,sparknotes
20779,0.5935661273460988,2,david-copperfield-chapter-49-source-stable-8,sparknotes
20780,0.5684778130621045,1,david-copperfield-chapter-49-source-stable-21,sparknotes
20781,0.572556066012322,1,david-copperfield-chapter-50-source-stable-2,sparknotes
20782,0.5912140517600789,1,david-copperfield-chapter-50-source-stable-6,sparknotes
20783,0.5274990412815814,1,david-copperfield-chapter-50-source-stable-4,sparknotes
20784,0.51775545363202,1,david-copperfield-chapter-50-source-stable-13,sparknotes
20785,0.5786184736635384,2,david-copperfield-chapter-50-source-stable-14,sparknotes
20786,0.5622391750395235,2,david-copperfield-chapter-51-source-stable-7,sparknotes
20787,0.5495349573555515,1,david-copperfield-chapter-51-source-stable-14,sparknotes
20788,0.5956895741766673,1,david-copperfield-chapter-51-source-stable-16,sparknotes
20789,0.6198101827392767,1,david-copperfield-chapter-51-source-stable-18,sparknotes
20790,0.5755907566590703,1,david-copperfield-chapter-51-source-stable-41,sparknotes
20791,0.5499934745562718,1,david-copperfield-chapter-51-source-stable-37,sparknotes
20792,0.5515294227438448,1,david-copperfield-chapter-51-source-stable-34,sparknotes
20793,0.5894503423629035,1,david-copperfield-chapter-51-source-stable-36,sparknotes
20794,0.5599260995381206,1,david-copperfield-chapter-51-source-stable-50,sparknotes
20795,0.5601590796613566,1,david-copperfield-chapter-52-source-stable-32,sparknotes
20796,0.5523295102663769,1,david-copperfield-chapter-52-source-stable-34,sparknotes
20797,0.5662689171083697,1,david-copperfield-chapter-52-source-stable-18,sparknotes
20798,0.6089637778471169,1,david-copperfield-chapter-52-source-stable-13,sparknotes
20799,0.5534364354570451,1,david-copperfield-chapter-52-source-stable-54,sparknotes
20800,0.5171280534086267,1,david-copperfield-chapter-52-source-stable-57,sparknotes
20801,0.5774523825929675,1,david-copperfield-chapter-52-source-stable-61,sparknotes
20802,0.5767154654350309,1,david-copperfield-chapter-53-source-stable-1,sparknotes
20803,0.5864459074855164,1,david-copperfield-chapter-53-source-stable-9,sparknotes
20804,0.6077150470494431,1,david-copperfield-chapter-53-source-stable-18,sparknotes
20805,0.5749082580098925,1,david-copperfield-chapter-53-source-stable-15,sparknotes
20806,0.5536865527094338,1,david-copperfield-chapter-53-source-stable-22,sparknotes
20807,0.559778015873589,1,david-copperfield-chapter-53-source-stable-21,sparknotes
20808,0.6018779380803096,1,david-copperfield-chapter-53-source-stable-23,sparknotes
20809,0.5792903342378517,1,david-copperfield-chapter-53-source-stable-11,sparknotes
20810,0.5383542917732298,1,david-copperfield-chapter-54-source-stable-30,sparknotes
20811,0.5933702135528731,1,david-copperfield-chapter-54-source-stable-8,sparknotes
20812,0.5692714963297969,1,david-copperfield-chapter-54-source-stable-25,sparknotes
20813,0.6646990004538884,1,david-copperfield-chapter-54-source-stable-20,sparknotes
20814,0.533864534581272,1,david-copperfield-chapter-54-source-stable-16,sparknotes
20815,0.611635736844718,1,david-copperfield-chapter-54-source-stable-1,sparknotes
20816,0.6325179608267667,1,david-copperfield-chapter-54-source-stable-32,sparknotes
20817,0.5709010552561412,1,david-copperfield-chapter-54-source-stable-31,sparknotes
20818,0.5459103358151624,1,david-copperfield-chapter-54-source-stable-34,sparknotes
20819,0.5619688931411355,1,david-copperfield-chapter-55-source-stable-4,sparknotes
20820,0.5693865729823713,1,david-copperfield-chapter-55-source-stable-15,sparknotes
20821,0.5634737081361136,1,david-copperfield-chapter-55-source-stable-27,sparknotes
20822,0.570614127157035,1,david-copperfield-chapter-55-source-stable-28,sparknotes
20823,0.5880283318781256,2,david-copperfield-chapter-55-source-stable-32,sparknotes
20824,0.5345879667886989,1,david-copperfield-chapter-55-source-stable-18,sparknotes
20825,0.5361240862227791,1,david-copperfield-chapter-56-source-stable-5,sparknotes
20826,0.5618447763551924,2,david-copperfield-chapter-56-source-stable-4,sparknotes
20827,0.5672581875263878,1,david-copperfield-chapter-56-source-stable-14,sparknotes
20828,0.535258384050132,1,david-copperfield-chapter-56-source-stable-21,sparknotes
20829,0.5301010776554143,1,david-copperfield-chapter-57-source-stable-11,sparknotes
20830,0.5596633899052685,2,david-copperfield-chapter-57-source-stable-22,sparknotes
20831,0.5824546174003424,1,david-copperfield-chapter-58-source-stable-0,sparknotes
20832,0.5579313547021307,1,david-copperfield-chapter-58-source-stable-13,sparknotes
20833,0.5435304174389298,1,david-copperfield-chapter-58-source-stable-11,sparknotes
20834,0.5385286566290173,1,david-copperfield-chapter-58-source-stable-6,sparknotes
20835,0.5748731089927239,1,david-copperfield-chapter-59-source-stable-0,sparknotes
20836,0.5216667095009934,1,david-copperfield-chapter-59-source-stable-21,sparknotes
20837,0.5888696631902893,1,david-copperfield-chapter-59-source-stable-44,sparknotes
20838,0.5653447898251713,1,david-copperfield-chapter-59-source-stable-46,sparknotes
20839,0.5546040069901546,1,david-copperfield-chapter-60-source-stable-0,sparknotes
20840,0.5362637979661513,1,david-copperfield-chapter-60-source-stable-6,sparknotes
20841,0.6087914467575057,2,david-copperfield-chapter-60-source-stable-4,sparknotes
20842,0.538164973832453,1,david-copperfield-chapter-60-source-stable-13,sparknotes
20843,0.5337187282576801,1,david-copperfield-chapter-60-source-stable-17,sparknotes
20844,0.569344691655808,1,david-copperfield-chapter-60-source-stable-22,sparknotes
20845,0.5668887281068637,2,david-copperfield-chapter-60-source-stable-16,sparknotes
20846,0.5398576102249292,1,david-copperfield-chapter-61-source-stable-20,sparknotes
20847,0.5646735361415781,1,david-copperfield-chapter-61-source-stable-11,sparknotes
20848,0.57221074924937,1,david-copperfield-chapter-61-source-stable-26,sparknotes
20849,0.6177792580824202,1,david-copperfield-chapter-61-source-stable-24,sparknotes
20850,0.5825684797103585,1,david-copperfield-chapter-61-source-stable-27,sparknotes
20851,0.5279226919708468,1,david-copperfield-chapter-62-source-stable-0,sparknotes
20852,0.5514310325953631,2,david-copperfield-chapter-62-source-stable-18,sparknotes
20853,0.5250256598023431,1,david-copperfield-chapter-62-source-stable-24,sparknotes
20854,0.5568380877590124,1,david-copperfield-chapter-63-source-stable-9,sparknotes
20855,0.5496234847343088,1,david-copperfield-chapter-63-source-stable-16,sparknotes
20856,0.5659764945858514,1,david-copperfield-chapter-63-source-stable-13,sparknotes
20857,0.6149633903359277,1,david-copperfield-chapter-63-source-stable-15,sparknotes
20858,0.9999999999999989,1,david-copperfield-chapter-63-source-stable-10,sparknotes
20859,0.6264644806639923,1,david-copperfield-chapter-64-source-stable-3,sparknotes
20860,0.578691539268944,1,david-copperfield-chapter-64-source-stable-0,sparknotes
20861,0.551827791857498,1,david-copperfield-chapter-64-source-stable-1,sparknotes
20862,0.5096178320684226,1,david-copperfield-chapter-64-source-stable-5,sparknotes
20863,0.5922669441237332,2,david-copperfield-chapter-64-source-stable-8,sparknotes
20864,0.5994612623332867,1,david-copperfield-chapter-1-source-stable-19,novelguide
20865,0.6139242233056597,1,david-copperfield-chapter-1-source-stable-0,novelguide
20866,0.5626960288384324,2,david-copperfield-chapter-1-source-stable-14,novelguide
20867,0.6374937865778368,1,david-copperfield-chapter-1-source-stable-4,novelguide
20868,0.5578644663327619,2,david-copperfield-chapter-1-source-stable-3,novelguide
20869,0.5498302760402515,1,david-copperfield-chapter-1-source-stable-16,novelguide
20870,0.6097080149499833,1,david-copperfield-chapter-1-source-stable-29,novelguide
20871,0.5447303859118419,1,david-copperfield-chapter-2-source-stable-0,novelguide
20872,0.5557297749759992,1,david-copperfield-chapter-2-source-stable-2,novelguide
20873,0.5703430786876377,1,david-copperfield-chapter-2-source-stable-9,novelguide
20874,0.5741607008219836,1,david-copperfield-chapter-2-source-stable-15,novelguide
20875,0.580295600609533,2,david-copperfield-chapter-2-source-stable-22,novelguide
20876,0.5231199004217872,1,david-copperfield-chapter-2-source-stable-17,novelguide
